Team,No.,Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,OREB%,TOV%,EFG%,FTR,Game
Elms,02,"Guerrier,Phonia",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,JWU_PROVIDENCE_WBB2
Elms,04,"Pacheco,Mia",1.0,0.0,0.0,,0.0,0.0,,1.0,2.0,,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,,inf,JWU_PROVIDENCE_WBB2
Elms,10,"Turco,Mary",21.0,3.0,6.0,,0.0,0.0,,0.0,0.0,,4,5,9,0.0,1.0,3.0,2,2,6.0,9.09,25.0,50.0,0.0,JWU_PROVIDENCE_WBB2
Elms,11,"Wasiewicz,Gabby",8.0,1.0,3.0,,1.0,3.0,,1.0,3.0,,0,1,1,0.0,0.0,0.0,2,1,4.0,0.0,31.65,50.0,100.0,JWU_PROVIDENCE_WBB2
Elms,12,"Lewis,Jade",21.0,2.0,12.0,,0.0,4.0,,4.0,6.0,,2,3,5,1.0,0.0,0.0,3,4,8.0,4.76,17.01,16.67,50.0,JWU_PROVIDENCE_WBB2
Elms,13,"Uribe,Talia",25.0,1.0,10.0,,0.0,2.0,,1.0,2.0,,1,2,3,1.0,2.0,0.0,1,4,3.0,2.44,8.42,10.0,20.0,JWU_PROVIDENCE_WBB2
Elms,14,"Gorski,Jenny",20.0,1.0,6.0,,0.0,0.0,,0.0,0.0,,5,2,7,0.0,0.0,0.0,1,1,2.0,11.11,14.29,16.67,0.0,JWU_PROVIDENCE_WBB2
Elms,15,"Barron,Shea",24.0,2.0,6.0,,2.0,4.0,,1.0,3.0,,1,2,3,0.0,1.0,0.0,1,1,7.0,2.44,12.02,50.0,50.0,JWU_PROVIDENCE_WBB2
Elms,20,"LeBel,Kelly",9.0,0.0,6.0,,0.0,3.0,,0.0,0.0,,0,1,1,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,JWU_PROVIDENCE_WBB2
Elms,22,"Johnston,Rahmia",33.0,2.0,12.0,,0.0,6.0,,9.0,10.0,,0,8,8,4.0,0.0,0.0,6,1,13.0,0.0,26.79,16.67,83.33,JWU_PROVIDENCE_WBB2
Elms,23,"Graham,Piper",13.0,1.0,4.0,,1.0,3.0,,0.0,0.0,,0,0,0,1.0,0.0,0.0,1,0,3.0,0.0,20.0,37.5,0.0,JWU_PROVIDENCE_WBB2
Elms,24,"Andrade,Sophia",21.0,1.0,3.0,,1.0,3.0,,0.0,0.0,,0,1,1,0.0,1.0,0.0,1,2,3.0,0.0,25.0,50.0,0.0,JWU_PROVIDENCE_WBB2
Elms,44,"Mildner,Stephanie",2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,JWU_PROVIDENCE_WBB2
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,5,1,6,,,,1,0,,11.11,100.0,,,JWU_PROVIDENCE_WBB2
JWU (Providence),01,"D'Ambrosio,Gabriela",16.0,1.0,5.0,,1.0,4.0,,0.0,0.0,,1,0,1,1.0,0.0,0.0,2,2,3.0,3.7,28.57,30.0,0.0,JWU_PROVIDENCE_WBB2
JWU (Providence),02,"Cruz,Mia",27.0,3.0,10.0,,0.0,2.0,,0.0,0.0,,1,3,4,8.0,3.0,1.0,3,2,6.0,3.7,23.08,30.0,0.0,JWU_PROVIDENCE_WBB2
JWU (Providence),03,"Foley,Brianne",20.0,7.0,9.0,,4.0,5.0,,0.0,1.0,,2,5,7,2.0,1.0,0.0,0,3,18.0,7.14,0.0,100.0,11.11,JWU_PROVIDENCE_WBB2
JWU (Providence),05,"Lora,Alexa",21.0,2.0,5.0,,0.0,2.0,,2.0,2.0,,0,4,4,1.0,1.0,0.0,3,2,6.0,0.0,33.78,40.0,40.0,JWU_PROVIDENCE_WBB2
JWU (Providence),07,"Suero,Isabella",31.0,6.0,15.0,,3.0,11.0,,0.0,0.0,,0,5,5,5.0,2.0,1.0,1,3,15.0,0.0,6.25,50.0,0.0,JWU_PROVIDENCE_WBB2
JWU (Providence),09,"Mitchell,Qubilah",9.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1,0,1,1.0,0.0,1.0,1,1,0.0,3.7,100.0,,,JWU_PROVIDENCE_WBB2
JWU (Providence),15,"Ebanks,Bethany",1.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,1.0,1,0,2.0,0.0,50.0,100.0,0.0,JWU_PROVIDENCE_WBB2
JWU (Providence),20,"Thompson,Kyla",5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1,0,1,0.0,0.0,1.0,1,1,0.0,3.7,100.0,,,JWU_PROVIDENCE_WBB2
JWU (Providence),21,"Clark,Madison",8.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0,2,2,0.0,0.0,0.0,0,1,2.0,0.0,0.0,100.0,0.0,JWU_PROVIDENCE_WBB2
JWU (Providence),32,"Johnson,Maiyah",15.0,0.0,4.0,,0.0,3.0,,0.0,0.0,,1,1,2,0.0,0.0,0.0,0,0,0.0,3.7,0.0,0.0,0.0,JWU_PROVIDENCE_WBB2
JWU (Providence),33,"Jaffray,Grace",26.0,11.0,21.0,,3.0,10.0,,4.0,5.0,,2,5,7,3.0,0.0,1.0,1,1,29.0,7.14,4.13,59.52,23.81,JWU_PROVIDENCE_WBB2
JWU (Providence),50,"Caruso,Mikayla",21.0,4.0,6.0,,0.0,1.0,,0.0,0.0,,5,8,13,2.0,1.0,4.0,3,1,8.0,16.13,33.33,66.67,0.0,JWU_PROVIDENCE_WBB2
JWU (Providence),TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,2,7,9,,,,0,0,,7.14,,,,JWU_PROVIDENCE_WBB2
Lasell,02,"Sullivan-Sanders,Mia",12.0,1.0,3.0,,0.0,0.0,,0.0,0.0,,2,3,5,0.0,0.0,1.0,2,3,2.0,7.69,40.0,33.33,0.0,LASELL_WBB
Lasell,03,"Nealy,Juju",28.0,2.0,9.0,,1.0,4.0,,0.0,0.0,,0,1,1,2.0,2.0,1.0,0,1,5.0,0.0,0.0,27.78,0.0,LASELL_WBB
Lasell,05,"Mack,Blaize",26.0,8.0,16.0,,0.0,1.0,,2.0,3.0,,3,1,4,1.0,1.0,1.0,1,1,18.0,11.11,5.46,50.0,18.75,LASELL_WBB
Lasell,08,"DePina,Jasmine",12.0,2.0,2.0,,0.0,0.0,,0.0,0.0,,0,2,2,0.0,1.0,0.0,1,3,4.0,0.0,33.33,100.0,0.0,LASELL_WBB
Lasell,10,"Johnson,Laura",25.0,3.0,8.0,,0.0,0.0,,1.0,2.0,,4,7,11,1.0,1.0,0.0,1,0,7.0,14.29,10.12,37.5,25.0,LASELL_WBB
Lasell,11,"Major,Shirle",23.0,4.0,10.0,,2.0,5.0,,1.0,2.0,,3,1,4,5.0,1.0,0.0,3,4,11.0,11.11,21.61,50.0,20.0,LASELL_WBB
Lasell,14,"Clancy,Teagan",6.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,1.0,0.0,1,0,0.0,0.0,50.0,0.0,0.0,LASELL_WBB
Lasell,20,"Bulson-Cuozzo,Alexis",19.0,1.0,6.0,,1.0,2.0,,0.0,0.0,,0,2,2,1.0,1.0,0.0,3,1,3.0,0.0,33.33,25.0,0.0,LASELL_WBB
Lasell,24,"Leigh,Nai",9.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,LASELL_WBB
Lasell,31,"Williamson,Daeserae",11.0,0.0,3.0,,0.0,0.0,,0.0,0.0,,1,3,4,2.0,1.0,0.0,2,3,0.0,4.0,40.0,0.0,0.0,LASELL_WBB
Lasell,33,"Duclos,Abigail",29.0,3.0,6.0,,0.0,0.0,,2.0,5.0,,2,1,3,0.0,0.0,1.0,6,2,8.0,7.69,42.25,50.0,83.33,LASELL_WBB
Lasell,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,0,0,,0.0,,,,LASELL_WBB
Elms,10,"Turco,Mary",31.0,6.0,11.0,,0.0,0.0,,0.0,0.0,,2,10,12,1.0,1.0,2.0,4,2,12.0,8.33,26.67,54.55,0.0,LASELL_WBB
Elms,11,"Wasiewicz,Gabby",7.0,0.0,5.0,,0.0,5.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,LASELL_WBB
Elms,12,"Lewis,Jade",30.0,6.0,11.0,,2.0,3.0,,2.0,2.0,,2,1,3,1.0,1.0,0.0,3,4,16.0,8.33,20.16,63.64,18.18,LASELL_WBB
Elms,13,"Uribe,Talia",16.0,1.0,4.0,,0.0,0.0,,4.0,4.0,,0,2,2,0.0,1.0,0.0,2,5,6.0,0.0,25.77,25.0,100.0,LASELL_WBB
Elms,14,"Gorski,Jenny",21.0,0.0,3.0,,0.0,0.0,,0.0,0.0,,4,0,4,0.0,0.0,0.0,2,0,0.0,15.38,40.0,0.0,0.0,LASELL_WBB
Elms,15,"Barron,Shea",17.0,0.0,4.0,,0.0,3.0,,0.0,0.0,,0,1,1,2.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,LASELL_WBB
Elms,22,"Johnston,Rahmia",39.0,5.0,14.0,,2.0,6.0,,6.0,6.0,,0,5,5,2.0,2.0,1.0,2,0,18.0,0.0,10.73,42.86,42.86,LASELL_WBB
Elms,23,"Graham,Piper",23.0,3.0,10.0,,1.0,5.0,,0.0,0.0,,2,2,4,2.0,1.0,0.0,4,1,7.0,8.33,28.57,35.0,0.0,LASELL_WBB
Elms,24,"Andrade,Sophia",16.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,1,2,3,0.0,0.0,0.0,1,2,4.0,4.35,34.72,150.0,200.0,LASELL_WBB
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,0,0,,0.0,,,,LASELL_WBB
Lasell,02,"Sullivan-Sanders,Mia",21.0,2.0,8.0,,0.0,0.0,,1.0,2.0,,4,2,6,0.0,2.0,0.0,1,2,5.0,12.12,10.12,25.0,25.0,LASELL_WBB2
Lasell,03,"Nealy,Juju",29.0,4.0,8.0,,2.0,4.0,,0.0,0.0,,0,0,0,3.0,1.0,0.0,2,2,10.0,0.0,20.0,62.5,0.0,LASELL_WBB2
Lasell,05,"Mack,Blaize",17.0,1.0,4.0,,0.0,0.0,,3.0,5.0,,1,2,3,1.0,1.0,0.0,3,5,5.0,3.33,32.61,25.0,125.0,LASELL_WBB2
Lasell,08,"DePina,Jasmine",6.0,0.0,0.0,,0.0,0.0,,1.0,4.0,,0,1,1,0.0,0.0,0.0,1,0,1.0,0.0,36.23,,inf,LASELL_WBB2
Lasell,10,"Johnson,Laura",24.0,1.0,10.0,,0.0,0.0,,2.0,3.0,,5,7,12,2.0,0.0,1.0,2,0,4.0,14.71,15.02,10.0,30.0,LASELL_WBB2
Lasell,11,"Major,Shirle",25.0,5.0,12.0,,3.0,7.0,,0.0,0.0,,1,0,1,1.0,2.0,0.0,3,4,13.0,3.33,20.0,54.17,0.0,LASELL_WBB2
Lasell,14,"Clancy,Teagan",0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,,,,LASELL_WBB2
Lasell,20,"Bulson-Cuozzo,Alexis",16.0,1.0,5.0,,0.0,2.0,,0.0,0.0,,0,3,3,1.0,0.0,0.0,0,1,2.0,0.0,0.0,20.0,0.0,LASELL_WBB2
Lasell,24,"Leigh,Nai",11.0,1.0,4.0,,0.0,1.0,,0.0,0.0,,1,0,1,0.0,1.0,0.0,0,1,2.0,3.33,0.0,25.0,0.0,LASELL_WBB2
Lasell,30,"Johnson,Hailey",17.0,4.0,8.0,,0.0,0.0,,0.0,0.0,,4,3,7,0.0,0.0,0.0,1,4,8.0,12.12,11.11,50.0,0.0,LASELL_WBB2
Lasell,31,"Williamson,Daeserae",11.0,1.0,4.0,,0.0,1.0,,4.0,4.0,,2,1,3,0.0,0.0,0.0,1,2,6.0,6.45,14.79,25.0,100.0,LASELL_WBB2
Lasell,33,"Duclos,Abigail",23.0,1.0,9.0,,1.0,5.0,,1.0,2.0,,2,4,6,3.0,2.0,0.0,4,3,4.0,6.45,28.82,16.67,22.22,LASELL_WBB2
Lasell,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,0,0,,0.0,,,,LASELL_WBB2
Elms,10,"Turco,Mary",18.0,3.0,6.0,,0.0,0.0,,0.0,0.0,,1,5,6,0.0,0.0,0.0,3,4,6.0,4.17,33.33,50.0,0.0,LASELL_WBB2
Elms,11,"Wasiewicz,Gabby",5.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,LASELL_WBB2
Elms,12,"Lewis,Jade",38.0,7.0,16.0,,1.0,4.0,,7.0,12.0,,0,3,3,3.0,3.0,0.0,7,1,22.0,0.0,24.75,46.88,75.0,LASELL_WBB2
Elms,13,"Uribe,Talia",32.0,3.0,5.0,,0.0,0.0,,3.0,4.0,,2,3,5,2.0,0.0,0.0,4,3,9.0,8.0,37.17,60.0,80.0,LASELL_WBB2
Elms,14,"Gorski,Jenny",20.0,0.0,0.0,,0.0,0.0,,1.0,2.0,,3,8,11,0.0,2.0,1.0,1,4,1.0,11.54,53.19,,inf,LASELL_WBB2
Elms,15,"Barron,Shea",14.0,0.0,3.0,,0.0,2.0,,0.0,0.0,,0,2,2,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,LASELL_WBB2
Elms,22,"Johnston,Rahmia",38.0,5.0,10.0,,3.0,4.0,,9.0,12.0,,0,2,2,1.0,2.0,0.0,4,2,22.0,0.0,20.75,65.0,120.0,LASELL_WBB2
Elms,23,"Graham,Piper",19.0,0.0,3.0,,0.0,3.0,,0.0,0.0,,0,3,3,1.0,0.0,1.0,2,0,0.0,0.0,40.0,0.0,0.0,LASELL_WBB2
Elms,24,"Andrade,Sophia",16.0,2.0,4.0,,2.0,2.0,,0.0,0.0,,0,2,2,1.0,1.0,0.0,1,3,6.0,0.0,20.0,75.0,0.0,LASELL_WBB2
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,1,0,,0.0,100.0,,,LASELL_WBB2
Mitchell,03,"Streitmatter,Jordyn",32.0,3.0,10.0,,0.0,2.0,,0.0,0.0,,0,2,2,2.0,1.0,0.0,5,2,6.0,0.0,33.33,30.0,0.0,MITCHELL_WBB
Mitchell,10,"Berrio,Shaelene",12.0,1.0,3.0,,0.0,0.0,,0.0,0.0,,1,1,2,0.0,2.0,0.0,2,1,2.0,4.17,40.0,33.33,0.0,MITCHELL_WBB
Mitchell,11,"Hypolite,Jade",37.0,3.0,8.0,,1.0,1.0,,2.0,4.0,,0,2,2,4.0,1.0,0.0,8,2,9.0,0.0,45.05,43.75,50.0,MITCHELL_WBB
Mitchell,12,"Beddoe,Jamya",40.0,1.0,5.0,,1.0,2.0,,2.0,4.0,,2,2,4,3.0,3.0,1.0,4,3,5.0,8.0,37.17,30.0,80.0,MITCHELL_WBB
Mitchell,22,"Lucas,Kyrsten",30.0,2.0,8.0,,1.0,4.0,,0.0,0.0,,1,5,6,3.0,2.0,0.0,1,3,5.0,4.17,11.11,31.25,0.0,MITCHELL_WBB
Mitchell,23,"Teague,N’Tai",32.0,8.0,15.0,,3.0,5.0,,3.0,4.0,,1,9,10,0.0,2.0,1.0,4,4,22.0,4.17,19.27,63.33,26.67,MITCHELL_WBB
Mitchell,24,"Sanchez,Nanda",17.0,0.0,3.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,25.0,0.0,0.0,MITCHELL_WBB
Mitchell,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,1,1,,,,0,0,,0.0,,,,MITCHELL_WBB
Elms,01,"Smith,Heaven",2.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,2.0,0.0,0.0,100.0,0.0,MITCHELL_WBB
Elms,02,"Guerrier,Phonia",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,2,2,0.0,0.0,0.0,1,0,0.0,0.0,100.0,,,MITCHELL_WBB
Elms,04,"Pacheco,Mia",4.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,1,0.0,0.0,50.0,0.0,0.0,MITCHELL_WBB
Elms,10,"Turco,Mary",26.0,8.0,12.0,,0.0,0.0,,2.0,4.0,,5,5,10,3.0,2.0,2.0,3,0,18.0,18.52,17.9,66.67,33.33,MITCHELL_WBB
Elms,11,"Wasiewicz,Gabby",12.0,2.0,10.0,,2.0,8.0,,0.0,0.0,,1,1,2,1.0,2.0,1.0,1,1,6.0,4.35,9.09,30.0,0.0,MITCHELL_WBB
Elms,12,"Lewis,Jade",22.0,3.0,11.0,,1.0,4.0,,0.0,0.0,,4,1,5,7.0,1.0,0.0,3,3,7.0,15.38,21.43,31.82,0.0,MITCHELL_WBB
Elms,13,"Uribe,Talia",19.0,3.0,7.0,,0.0,1.0,,0.0,2.0,,1,2,3,1.0,3.0,0.0,3,2,6.0,4.35,27.57,42.86,28.57,MITCHELL_WBB
Elms,14,"Gorski,Jenny",15.0,4.0,6.0,,0.0,0.0,,1.0,1.0,,4,2,6,0.0,2.0,0.0,1,1,9.0,15.38,13.44,66.67,16.67,MITCHELL_WBB
Elms,15,"Barron,Shea",16.0,1.0,5.0,,1.0,2.0,,0.0,0.0,,0,0,0,1.0,1.0,0.0,0,3,3.0,0.0,0.0,30.0,0.0,MITCHELL_WBB
Elms,20,"LeBel,Kelly",11.0,2.0,6.0,,1.0,5.0,,1.0,2.0,,0,1,1,1.0,1.0,0.0,0,0,6.0,0.0,0.0,41.67,33.33,MITCHELL_WBB
Elms,22,"Johnston,Rahmia",35.0,3.0,9.0,,1.0,5.0,,3.0,4.0,,3,3,6,5.0,2.0,0.0,2,0,10.0,12.0,15.67,38.89,44.44,MITCHELL_WBB
Elms,23,"Graham,Piper",28.0,3.0,9.0,,1.0,5.0,,0.0,0.0,,2,0,2,2.0,0.0,0.0,0,2,7.0,8.33,0.0,38.89,0.0,MITCHELL_WBB
Elms,24,"Andrade,Sophia",7.0,1.0,2.0,,0.0,1.0,,0.0,0.0,,0,5,5,0.0,0.0,0.0,0,2,2.0,0.0,0.0,50.0,0.0,MITCHELL_WBB
Elms,44,"Mildner,Stephanie",2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,MITCHELL_WBB
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,1,0,1,,,,2,0,,4.35,100.0,,,MITCHELL_WBB
Elms,10,"Turco,Mary",25.0,5.0,9.0,,0.0,0.0,,4.0,8.0,,2,8,10,0.0,2.0,3.0,4,4,14.0,5.56,24.21,55.56,88.89,NAZARETH
Elms,12,"Lewis,Jade",36.0,6.0,13.0,,1.0,2.0,,3.0,4.0,,2,5,7,2.0,2.0,0.0,6,2,16.0,5.56,28.9,50.0,30.77,NAZARETH
Elms,13,"Uribe,Talia",26.0,0.0,6.0,,0.0,0.0,,8.0,12.0,,1,2,3,1.0,1.0,0.0,1,0,8.0,2.86,8.14,0.0,200.0,NAZARETH
Elms,14,"Gorski,Jenny",15.0,1.0,6.0,,0.0,0.0,,0.0,0.0,,1,1,2,2.0,1.0,0.0,3,2,2.0,2.86,33.33,16.67,0.0,NAZARETH
Elms,15,"Barron,Shea",13.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,2.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,NAZARETH
Elms,20,"LeBel,Kelly",23.0,2.0,7.0,,0.0,3.0,,1.0,2.0,,0,1,1,1.0,1.0,0.0,1,0,5.0,0.0,11.26,28.57,28.57,NAZARETH
Elms,22,"Johnston,Rahmia",32.0,4.0,11.0,,1.0,6.0,,0.0,2.0,,0,3,3,1.0,2.0,0.0,1,4,9.0,0.0,7.76,40.91,18.18,NAZARETH
Elms,23,"Graham,Piper",24.0,1.0,4.0,,1.0,3.0,,0.0,0.0,,1,0,1,1.0,0.0,0.0,1,0,3.0,2.86,20.0,37.5,0.0,NAZARETH
Elms,24,"Andrade,Sophia",3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,100.0,,,NAZARETH
Elms,44,"Mildner,Stephanie",3.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,1,0,1,0.0,0.0,0.0,1,0,2.0,2.86,50.0,100.0,0.0,NAZARETH
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,2,1,3,,,,1,0,,5.56,100.0,,,NAZARETH
Nazareth,01,"Caraballo,Morgan",19.0,2.0,5.0,,0.0,1.0,,0.0,2.0,,2,1,3,1.0,3.0,0.0,1,0,4.0,8.7,14.53,40.0,40.0,NAZARETH
Nazareth,02,"Anglin,Kiara",21.0,3.0,3.0,,0.0,0.0,,2.0,3.0,,2,4,6,5.0,3.0,0.0,0,2,8.0,8.7,0.0,100.0,100.0,NAZARETH
Nazareth,04,"MacLachlan,Katie",16.0,3.0,6.0,,1.0,3.0,,2.0,2.0,,2,0,2,0.0,2.0,1.0,1,2,9.0,8.7,12.69,58.33,33.33,NAZARETH
Nazareth,05,"Littlefield,Payton",15.0,2.0,6.0,,1.0,5.0,,2.0,2.0,,0,1,1,0.0,0.0,0.0,0,1,7.0,0.0,0.0,41.67,33.33,NAZARETH
Nazareth,11,"Fusilli,Leah",18.0,4.0,4.0,,1.0,1.0,,1.0,2.0,,0,4,4,5.0,1.0,1.0,2,5,10.0,0.0,29.07,112.5,50.0,NAZARETH
Nazareth,12,"McDowell,Sarina",22.0,8.0,10.0,,0.0,0.0,,1.0,1.0,,1,4,5,6.0,2.0,1.0,2,0,17.0,4.55,16.08,80.0,10.0,NAZARETH
Nazareth,13,"Kelly,Madalyn",20.0,3.0,6.0,,2.0,5.0,,0.0,0.0,,1,1,2,3.0,1.0,0.0,2,0,8.0,4.55,25.0,66.67,0.0,NAZARETH
Nazareth,14,"Benetti,Molly",24.0,7.0,11.0,,0.0,1.0,,2.0,2.0,,3,12,15,3.0,0.0,5.0,2,1,16.0,12.5,14.41,63.64,18.18,NAZARETH
Nazareth,23,"Johnson,Madilann",16.0,1.0,4.0,,1.0,4.0,,0.0,0.0,,0,2,2,2.0,2.0,0.0,3,0,3.0,0.0,42.86,37.5,0.0,NAZARETH
Nazareth,24,"Schultz,Brayden",12.0,4.0,9.0,,0.0,0.0,,2.0,2.0,,2,1,3,1.0,1.0,1.0,2,4,10.0,8.7,16.84,44.44,22.22,NAZARETH
Nazareth,25,"Schuey,Tessa",17.0,1.0,6.0,,1.0,5.0,,0.0,0.0,,0,3,3,2.0,0.0,0.0,3,1,3.0,0.0,33.33,25.0,0.0,NAZARETH
Nazareth,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,1,1,,,,0,0,,0.0,,,,NAZARETH
New England Col.,01,"Moss,Amya",38.0,3.0,7.0,,0.0,0.0,,4.0,8.0,,1,4,5,4.0,0.0,0.0,5,2,10.0,4.17,32.22,42.86,114.29,NEC_WBB
New England Col.,03,"Scott,Isyss",12.0,0.0,1.0,,0.0,0.0,,3.0,6.0,,1,5,6,0.0,1.0,0.0,0,3,3.0,4.17,0.0,0.0,600.0,NEC_WBB
New England Col.,04,"Moody,Zaniya",13.0,2.0,2.0,,0.0,0.0,,1.0,2.0,,0,0,0,3.0,1.0,0.0,1,1,5.0,0.0,25.77,100.0,100.0,NEC_WBB
New England Col.,05,"Creary,Kaira",26.0,5.0,9.0,,3.0,7.0,,2.0,2.0,,0,2,2,0.0,0.0,0.0,4,2,15.0,0.0,28.82,72.22,22.22,NEC_WBB
New England Col.,12,"Davila,Amanda",1.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,NEC_WBB
New England Col.,13,"Lacy,Abigail",9.0,0.0,3.0,,0.0,1.0,,1.0,2.0,,0,0,0,0.0,0.0,0.0,1,1,1.0,0.0,20.49,0.0,66.67,NEC_WBB
New England Col.,15,"Hutton,Macy",2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,1,0.0,0.0,,,,NEC_WBB
New England Col.,20,"Gordon,Macy",8.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,1.0,0.0,1,1,0.0,0.0,50.0,0.0,0.0,NEC_WBB
New England Col.,21,"Lively,Ajayah",22.0,3.0,5.0,,1.0,1.0,,2.0,2.0,,1,2,3,0.0,2.0,0.0,2,2,9.0,4.17,25.38,70.0,40.0,NEC_WBB
New England Col.,23,"Burke,Bailey",40.0,6.0,9.0,,0.0,1.0,,0.0,4.0,,0,6,6,0.0,5.0,0.0,6,0,12.0,0.0,35.8,66.67,44.44,NEC_WBB
New England Col.,32,"Lewis,Camryn",12.0,5.0,10.0,,0.0,0.0,,0.0,2.0,,4,5,9,0.0,0.0,1.0,0,0,10.0,14.81,0.0,50.0,20.0,NEC_WBB
New England Col.,33,"McDonald,Mackenzie",9.0,1.0,3.0,,0.0,0.0,,0.0,0.0,,0,2,2,2.0,0.0,0.0,0,0,2.0,0.0,0.0,33.33,0.0,NEC_WBB
New England Col.,34,"Matlock,Gabriella",8.0,0.0,4.0,,0.0,0.0,,0.0,0.0,,1,0,1,0.0,0.0,0.0,0,3,0.0,4.17,0.0,0.0,0.0,NEC_WBB
New England Col.,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,1,1,,,,4,0,,0.0,100.0,,,NEC_WBB
Elms,10,"Turco,Mary",22.0,4.0,7.0,,0.0,0.0,,5.0,8.0,,3,9,12,1.0,4.0,1.0,5,5,13.0,9.38,32.22,57.14,114.29,NEC_WBB
Elms,11,"Wasiewicz,Gabby",16.0,2.0,7.0,,1.0,5.0,,3.0,4.0,,3,0,3,0.0,1.0,0.0,0,2,8.0,9.38,0.0,35.71,57.14,NEC_WBB
Elms,12,"Lewis,Jade",37.0,3.0,12.0,,0.0,3.0,,2.0,2.0,,3,1,4,5.0,3.0,0.0,6,2,8.0,9.38,31.78,25.0,16.67,NEC_WBB
Elms,13,"Uribe,Talia",17.0,1.0,3.0,,0.0,0.0,,1.0,2.0,,1,3,4,0.0,3.0,0.0,2,5,3.0,3.33,34.01,33.33,66.67,NEC_WBB
Elms,14,"Gorski,Jenny",18.0,0.0,3.0,,0.0,0.0,,0.0,0.0,,2,1,3,0.0,0.0,1.0,2,3,0.0,6.45,40.0,0.0,0.0,NEC_WBB
Elms,15,"Barron,Shea",16.0,2.0,4.0,,1.0,2.0,,0.0,0.0,,0,0,0,1.0,1.0,0.0,1,1,5.0,0.0,20.0,62.5,0.0,NEC_WBB
Elms,22,"Johnston,Rahmia",39.0,5.0,18.0,,3.0,13.0,,1.0,2.0,,0,7,7,1.0,1.0,0.0,4,3,14.0,0.0,17.48,36.11,11.11,NEC_WBB
Elms,23,"Graham,Piper",29.0,2.0,6.0,,0.0,3.0,,2.0,2.0,,0,1,1,2.0,0.0,0.0,3,3,6.0,0.0,30.36,33.33,33.33,NEC_WBB
Elms,24,"Andrade,Sophia",4.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,NEC_WBB
